idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
69.0,0.65900004,0.657,0.69200003,-0.033,0.082,0.18,0.22800002,0.081,0.112,0.10300001,0.14,0.259,0.32900003,0.50200003,0.822,1.0,1.0,Linear_oracle,dynamic
69.0,0.731,0.71300006,0.69200003,0.039,0.134,0.066,0.27100003,0.052,0.125,0.143,0.178,0.096,0.39200002,0.53000003,1.059,1.0,1.0,BYM_oracle,dynamic
69.0,2.489,2.483,2.6200001,-0.13100001,0.30900002,0.142,0.367,0.134,0.28500003,0.10300001,0.11000001,0.054,0.14,1.899,3.101,1.0,1.0,Linear_oracle,stoch
69.0,2.7640002,2.6940002,2.6200001,0.14400001,0.508,0.17600001,0.565,0.14500001,0.38300002,0.143,0.14500001,0.067,0.216,2.0070002,4.0090003,1.0,1.0,BYM_oracle,stoch
69.0,0.43500003,0.43300003,0.69200003,-0.257,0.080000006,0.432,0.45100003,0.316,0.324,0.372,1535.904,0.623,0.652,0.282,0.595,0.0,0.344,Linear_observed,dynamic
69.0,0.58100003,0.513,0.69200003,-0.11100001,0.252,0.349,0.623,0.26000002,0.351,0.323,1920.0741,0.504,0.901,0.30400002,1.3010001,1.0,0.634,BYM_observed,dynamic
69.0,1.6250001,1.618,2.6200001,-0.99500006,0.29200003,1.235,1.273,1.018,1.044,0.38000003,0.36900002,0.47100002,0.48600003,1.069,2.2110002,0.0,0.314,Linear_observed,stoch
69.0,2.176,1.9200001,2.6200001,-0.44400004,0.93900007,0.86500007,1.294,0.652,0.99000007,0.326,0.37100002,0.33,0.49400002,1.154,4.8510003,1.0,0.98800004,BYM_observed,stoch
69.0,0.497,0.49100003,0.69200003,-0.19500001,0.085,0.38500002,0.43600002,0.273,0.314,0.284,1812.206,0.55600005,0.63000005,0.347,0.68,0.0,0.83800006,Linear_3S,dynamic
69.0,1.9310001,1.9100001,2.6200001,-0.689,0.323,0.83500004,0.95300007,0.70400006,0.77800006,0.266,0.28300002,0.319,0.36400002,1.3520001,2.6190002,0.0,0.75000006,Linear_3S,stoch
69.0,0.68700004,0.651,0.69200003,-0.0050000004,0.26900002,0.34600002,0.73200005,0.252,0.39000002,0.287,2083.809,0.5,1.0580001,0.11000001,1.3230001,1.0,0.97800004,BYM_3S,dynamic
69.0,2.664,2.5270002,2.6200001,0.044000003,1.0400001,0.44700003,1.207,0.354,0.896,0.29000002,0.358,0.171,0.46100003,0.42000002,5.1130004,1.0,1.0,BYM_3S,stoch
69.0,0.85800004,0.855,0.69200003,0.16600001,0.127,0.35300002,0.39200002,0.29200003,0.314,0.254,4286.6323,0.51100004,0.56600004,0.624,1.118,1.0,0.43600002,Linear_1S,dynamic
69.0,0.93900007,0.92100006,0.69200003,0.24700001,0.17400001,0.36200002,0.45000002,0.30100003,0.347,0.36400002,4543.4604,0.523,0.65000004,0.651,1.34,1.0,0.46400002,BYM_1S,dynamic
69.0,3.3430002,3.328,2.6200001,0.72300005,0.49400002,0.882,1.028,0.74500006,0.80700004,0.28500003,0.32900003,0.337,0.39200002,2.4280002,4.3580003,1.0,0.68,Linear_1S,stoch
69.0,3.6560001,3.5850003,2.6200001,1.036,0.679,1.169,1.3700001,1.041,1.087,0.4,0.44200003,0.446,0.523,2.532,5.216,1.0,0.56600004,BYM_1S,stoch
124.0,0.537,0.536,0.69200003,-0.155,0.074,0.245,0.27800003,0.155,0.15900001,0.22600001,0.22900002,0.354,0.40100002,0.39900002,0.68600005,0.0,0.95800006,Linear_oracle,dynamic
124.0,0.58900005,0.577,0.69200003,-0.10300001,0.11100001,0.132,0.266,0.10300001,0.147,0.187,0.22600001,0.19100001,0.38500002,0.41200003,0.84800005,1.0,1.0,BYM_oracle,dynamic
124.0,2.0340002,2.029,2.6200001,-0.586,0.27800003,0.61700004,0.688,0.586,0.592,0.22600001,0.224,0.23500001,0.26200002,1.514,2.594,0.0,0.178,Linear_oracle,stoch
124.0,2.2350001,2.187,2.6200001,-0.38500002,0.42000002,0.42600003,0.61700004,0.38500002,0.492,0.186,0.18400002,0.163,0.23500001,1.565,3.2140002,1.0,1.0,BYM_oracle,stoch
124.0,0.33400002,0.33400002,0.69200003,-0.358,0.067,0.513,0.526,0.37800002,0.38200003,0.518,789.418,0.74,0.76000005,0.20300001,0.469,0.0,0.29200003,Linear_observed,dynamic
124.0,-0.32200003,-0.41200003,0.69200003,-1.014,0.51600003,1.4200001,1.559,1.014,1.062,1.465,4104.261,2.052,2.253,-0.94900006,0.48700002,0.0,0.45200002,BYM_observed,dynamic
124.0,1.25,1.2490001,2.6200001,-1.3700001,0.24100001,1.554,1.575,1.3700001,1.3750001,0.523,0.49300003,0.59300005,0.601,0.78200006,1.7360001,0.0,0.08400001,Linear_observed,stoch
124.0,-1.1170001,-1.4310001,2.6200001,-3.7370002,1.8260001,3.8820002,4.3450003,3.7370002,3.7570002,1.4260001,1.457,1.4810001,1.6580001,-3.3470001,1.7400001,0.0,0.14,BYM_observed,stoch
124.0,0.41700003,0.41200003,0.69200003,-0.275,0.082,0.43400002,0.467,0.312,0.33600003,0.39800003,1216.399,0.62700003,0.675,0.27100003,0.58900005,0.0,0.68,Linear_3S,dynamic
124.0,1.5990001,1.5830001,2.6200001,-1.021,0.31,1.154,1.218,1.023,1.0430001,0.39000002,0.377,0.44000003,0.46500003,1.044,2.2450001,0.0,0.36,Linear_3S,stoch
124.0,0.483,0.462,0.69200003,-0.209,0.147,0.34,0.49600002,0.24800001,0.32900003,0.335,1231.6221,0.49100003,0.717,0.273,0.85,1.0,0.78000003,BYM_3S,dynamic
124.0,1.8540001,1.7770001,2.6200001,-0.76600003,0.563,0.93600005,1.121,0.78300005,0.91600007,0.32700002,0.333,0.35700002,0.42800003,1.052,3.2570002,1.0,0.95400006,BYM_3S,stoch
124.0,0.559,0.55600005,0.69200003,-0.133,0.09200001,0.333,0.36,0.24400002,0.25500003,0.20300001,2153.6821,0.48100004,0.52000004,0.388,0.74700004,1.0,0.45800003,Linear_1S,dynamic
124.0,0.648,0.62,0.69200003,-0.044000003,0.17,0.256,0.46300003,0.19800001,0.26900002,0.194,2186.0742,0.37,0.66800004,0.41000003,1.074,1.0,0.596,BYM_1S,dynamic
124.0,2.138,2.128,2.6200001,-0.48200002,0.35000002,0.642,0.744,0.523,0.588,0.19600001,0.21400002,0.245,0.284,1.488,2.854,1.0,0.716,Linear_1S,stoch
124.0,2.482,2.3720002,2.6200001,-0.13800001,0.65300006,0.44300002,0.80700004,0.34500003,0.60300004,0.192,0.23300001,0.16900001,0.30800003,1.5710001,4.1140003,1.0,0.98800004,BYM_1S,stoch
179.0,0.54200006,0.54,0.69200003,-0.15,0.069000006,0.38000003,0.39800003,0.15,0.17,0.21800001,0.147,0.549,0.57500005,0.411,0.683,0.0,0.896,Linear_oracle,dynamic
179.0,0.75000006,0.71300006,0.69200003,0.058000002,0.193,0.13800001,0.349,0.10700001,0.178,0.21000001,0.26200002,0.2,0.505,0.48000002,1.2210001,1.0,1.0,BYM_oracle,dynamic
179.0,2.046,2.0400002,2.6200001,-0.574,0.259,0.578,0.64400005,0.574,0.582,0.22100002,0.23200001,0.22100002,0.246,1.554,2.5760002,0.0,0.314,Linear_oracle,stoch
179.0,2.832,2.693,2.6200001,0.21200001,0.72700006,0.28100002,0.82100004,0.22000001,0.558,0.209,0.21000001,0.10700001,0.31300002,1.8140001,4.6130004,1.0,1.0,BYM_oracle,stoch
179.0,0.293,0.29200003,0.69200003,-0.39900002,0.07300001,0.62,0.63000005,0.423,0.42800003,0.57600003,852.17505,0.89500004,0.91,0.15200001,0.441,0.0,0.328,Linear_observed,dynamic
179.0,0.60700005,0.53000003,0.69200003,-0.085,0.323,0.425,0.78800005,0.312,0.42600003,0.38900003,1645.743,0.614,1.139,0.20500001,1.422,1.0,0.794,BYM_observed,dynamic
179.0,1.0840001,1.0780001,2.6200001,-1.536,0.259,1.702,1.7240001,1.5370001,1.539,0.586,0.56,0.65000004,0.65800005,0.588,1.6040001,0.0,0.066,Linear_observed,stoch
179.0,2.25,1.9690001,2.6200001,-0.37,1.1810001,0.82500005,1.468,0.61600006,1.1400001,0.38500002,0.43800002,0.31500003,0.56,0.78700006,5.2500005,1.0,0.99200004,BYM_observed,stoch
179.0,0.39400002,0.39000002,0.69200003,-0.298,0.07,0.55300003,0.583,0.34800002,0.381,0.43100002,1396.7921,0.8,0.84200007,0.26500002,0.53900003,0.0,0.73200005,Linear_3S,dynamic
179.0,1.4940001,1.485,2.6200001,-1.126,0.252,1.2310001,1.2830001,1.126,1.136,0.43,0.41900003,0.47000003,0.49,1.018,2.0110002,0.0,0.202,Linear_3S,stoch
179.0,0.48100004,0.45100003,0.69200003,-0.21100001,0.149,0.38300002,0.528,0.27100003,0.34800002,0.34100002,1533.5521,0.55300003,0.763,0.279,0.87500006,1.0,0.896,BYM_3S,dynamic
179.0,1.8280001,1.7140001,2.6200001,-0.79200006,0.56,0.9250001,1.123,0.8,0.943,0.33800003,0.349,0.35300002,0.42800003,1.072,3.3230002,1.0,0.9760001,BYM_3S,stoch
179.0,0.61200005,0.609,0.69200003,-0.080000006,0.093,0.45200002,0.47000003,0.29700002,0.30800003,0.14600001,2771.1042,0.65300006,0.68,0.439,0.80300003,1.0,0.37600002,Linear_1S,dynamic
179.0,0.689,0.66800004,0.69200003,-0.003,0.148,0.342,0.42400002,0.25800002,0.291,0.15900001,2979.0002,0.49400002,0.61200005,0.46400002,1.044,1.0,0.52400005,BYM_1S,dynamic
179.0,2.315,2.305,2.6200001,-0.305,0.35000002,0.505,0.63100004,0.407,0.49800003,0.14600001,0.187,0.193,0.24100001,1.6630001,3.0360003,1.0,0.81000006,Linear_1S,stoch
179.0,2.6090002,2.5300002,2.6200001,-0.011000001,0.559,0.41300002,0.71800005,0.321,0.53300005,0.15900001,0.20700002,0.157,0.27400002,1.7600001,3.956,1.0,0.984,BYM_1S,stoch
234.0,0.555,0.554,0.69200003,-0.13700001,0.072000004,0.27100003,0.29900002,0.13700001,0.147,0.201,0.172,0.39100003,0.432,0.418,0.69900006,1.0,0.896,Linear_oracle,dynamic
234.0,0.767,0.721,0.69200003,0.075,0.216,0.25,0.53300005,0.086,0.19100001,0.23500001,0.21100001,0.36100003,0.76900005,0.47500002,1.3110001,1.0,1.0,BYM_oracle,dynamic
234.0,2.0990002,2.094,2.6200001,-0.521,0.272,0.535,0.61200005,0.521,0.53000003,0.202,0.20500001,0.20400001,0.23400001,1.5840001,2.64,1.0,0.554,Linear_oracle,stoch
234.0,2.9090002,2.733,2.6200001,0.289,0.822,0.289,0.89900005,0.28800002,0.62700003,0.23600002,0.245,0.11000001,0.34300002,1.8030001,4.977,1.0,1.0,BYM_oracle,stoch
234.0,0.388,0.38700002,0.69200003,-0.30400002,0.074,0.48100004,0.49600002,0.349,0.354,0.44000003,1254.791,0.69500005,0.716,0.24300002,0.536,0.0,0.264,Linear_observed,dynamic
234.0,0.63500005,0.555,0.69200003,-0.057000004,0.29500002,0.45100003,0.786,0.32500002,0.402,0.33800003,1760.3291,0.651,1.1350001,0.29000002,1.4200001,1.0,0.748,BYM_observed,dynamic
234.0,1.45,1.447,2.6200001,-1.1700001,0.26900002,1.3800001,1.4100001,1.1780001,1.1930001,0.44700003,0.425,0.527,0.53800005,0.92200005,1.9900001,0.0,0.2,Linear_observed,stoch
234.0,2.384,2.0870001,2.6200001,-0.23600002,1.102,0.78000003,1.371,0.582,1.034,0.337,0.39900002,0.298,0.523,1.1040001,5.3110003,1.0,0.99200004,BYM_observed,stoch
234.0,0.42700002,0.423,0.69200003,-0.26500002,0.076000005,0.453,0.48600003,0.31300002,0.34100002,0.384,1332.8811,0.65400004,0.702,0.286,0.586,0.0,0.702,Linear_3S,dynamic
234.0,1.6090001,1.598,2.6200001,-1.011,0.277,1.136,1.195,1.013,1.0300001,0.386,0.374,0.43400002,0.45600003,1.0890001,2.183,0.0,0.30800003,Linear_3S,stoch
234.0,0.572,0.537,0.69200003,-0.120000005,0.186,0.28800002,0.53400004,0.216,0.33400002,0.27,1534.166,0.41700003,0.771,0.31300002,1.0300001,1.0,0.92800003,BYM_3S,dynamic
234.0,2.1650002,2.0300002,2.6200001,-0.455,0.69900006,0.66700006,1.013,0.52400005,0.804,0.26900002,0.30200002,0.25500003,0.38700002,1.192,3.8880002,1.0,1.0,BYM_3S,stoch
234.0,0.59800005,0.595,0.69200003,-0.094000004,0.094000004,0.35700002,0.38200003,0.252,0.264,0.16100001,2435.8652,0.51600003,0.55200005,0.42400002,0.79200006,1.0,0.44200003,Linear_1S,dynamic
234.0,0.74700004,0.71000004,0.69200003,0.055000003,0.2,0.24100001,0.47400004,0.19700001,0.279,0.21200001,2698.8452,0.349,0.68500006,0.467,1.2470001,1.0,0.64400005,BYM_1S,dynamic
234.0,2.239,2.227,2.6200001,-0.381,0.347,0.55300003,0.66700006,0.44400004,0.526,0.16600001,0.194,0.21100001,0.254,1.595,2.9550002,1.0,0.776,Linear_1S,stoch
234.0,2.8040001,2.6620002,2.6200001,0.18400002,0.753,0.43600002,0.89100003,0.35200003,0.648,0.21000001,0.261,0.16600001,0.34,1.7570001,4.689,1.0,0.9760001,BYM_1S,stoch
289.0,0.546,0.544,0.69200003,-0.14600001,0.069000006,0.316,0.33800003,0.14600001,0.157,0.21300001,0.163,0.45700002,0.48800004,0.41400003,0.68600005,0.0,0.896,Linear_oracle,dynamic
289.0,0.6,0.588,0.69200003,-0.09200001,0.10300001,0.21100001,0.28,0.09200001,0.132,0.17,0.15400001,0.30600002,0.40500003,0.43500003,0.837,1.0,1.0,BYM_oracle,dynamic
289.0,2.0640001,2.0570002,2.6200001,-0.55600005,0.261,0.56600004,0.634,0.55600005,0.563,0.21400002,0.22000001,0.216,0.24200001,1.5680001,2.5890002,0.0,0.316,Linear_oracle,stoch
289.0,2.2680001,2.223,2.6200001,-0.35200003,0.39000002,0.35700002,0.549,0.35300002,0.45100003,0.17,0.17500001,0.136,0.21000001,1.649,3.1620002,1.0,1.0,BYM_oracle,stoch
289.0,0.22800002,0.22800002,0.69200003,-0.46400002,0.064,0.656,0.665,0.47000003,0.47300002,0.67,417.877,0.9480001,0.96000004,0.102000006,0.354,0.0,0.21800001,Linear_observed,dynamic
289.0,0.354,0.30100003,0.69200003,-0.33800003,0.20400001,0.45900002,0.66400003,0.347,0.44400004,0.532,668.30005,0.66300005,0.95900005,0.117000006,0.9250001,1.0,0.48800004,BYM_observed,dynamic
289.0,0.864,0.86200005,2.6200001,-1.756,0.22700001,1.909,1.9250001,1.756,1.756,0.67,0.646,0.72900003,0.735,0.42200002,1.307,0.0,0.008,Linear_observed,stoch
289.0,1.3440001,1.144,2.6200001,-1.276,0.75200003,1.478,1.667,1.2770001,1.4260001,0.52900004,0.522,0.564,0.63600004,0.48800004,3.4410002,1.0,0.89400005,BYM_observed,stoch
289.0,-0.1,-0.1,0.69200003,-0.79200006,0.28,0.91300005,0.95800006,0.79200006,0.80200005,1.1450001,3512.7302,1.319,1.3840001,-0.628,0.45600003,0.0,0.386,Linear_3S,dynamic
289.0,-0.40800002,-0.409,2.6200001,-3.028,1.0990001,3.1150002,3.3040001,3.028,3.0340002,1.156,1.1750001,1.189,1.261,-2.4720001,1.7800001,0.0,0.096,Linear_3S,stoch
289.0,-1.5050001,-2.7480001,0.69200003,-2.197,1.4940001,2.278,2.7630002,2.197,2.2240002,3.1890001,17239.441,3.292,3.992,-2.9970002,0.583,0.0,0.48000002,BYM_3S,dynamic
289.0,-5.9280005,-11.058001,2.6200001,-8.548,5.8620005,8.573,10.393001,8.548,8.6,3.279,3.4840002,3.272,3.966,-11.648001,2.263,0.0,0.344,BYM_3S,stoch
289.0,-0.079,-0.07,0.69200003,-0.771,0.268,0.89800006,0.94100004,0.771,0.77900004,1.1140001,3211.2703,1.2980001,1.3590001,-0.62600005,0.41400003,0.0,0.35200003,Linear_1S,dynamic
289.0,1.317,1.7440001,0.69200003,0.625,2.3130002,1.146,2.6390002,1.049,2.306,3.1970003,23085.93,1.6560001,3.8130002,-1.8420001,3.6220002,1.0,1.0,BYM_1S,dynamic
289.0,-0.326,-0.291,2.6200001,-2.946,1.0530001,3.0360003,3.2140002,2.947,2.9520001,1.125,1.141,1.159,1.2270001,-2.4780002,1.613,0.0,0.058000002,Linear_1S,stoch
289.0,5.1800003,6.8620005,2.6200001,2.5600002,9.097,2.7440002,9.521001,2.6090002,8.707001,3.3230002,3.6100001,1.047,3.634,-7.2370005,14.233001,1.0,1.0,BYM_1S,stoch
344.0,0.485,0.48400003,0.69200003,-0.20700002,0.067,0.47000003,0.48400003,0.20700002,0.215,0.3,0.19700001,0.68,0.69900006,0.356,0.619,0.0,0.896,Linear_oracle,dynamic
344.0,0.565,0.546,0.69200003,-0.127,0.12200001,0.31500003,0.38500002,0.127,0.17300001,0.22200002,0.18100001,0.455,0.55600005,0.38200003,0.86700004,1.0,1.0,BYM_oracle,dynamic
344.0,1.83,1.825,2.6200001,-0.79,0.25100002,0.80100006,0.84800005,0.791,0.79200006,0.30200002,0.312,0.30600002,0.324,1.3470001,2.335,0.0,0.022000002,Linear_oracle,stoch
344.0,2.1360002,2.0630002,2.6200001,-0.48400003,0.46100003,0.48800004,0.69200003,0.48400003,0.591,0.223,0.23200001,0.186,0.264,1.4430001,3.2740002,1.0,1.0,BYM_oracle,stoch
344.0,0.335,0.335,0.69200003,-0.35700002,0.066,0.629,0.638,0.411,0.41500002,0.51600003,1378.13,0.90900004,0.92100006,0.20500001,0.46600002,0.0,0.25800002,Linear_observed,dynamic
344.0,-0.026,-0.289,0.69200003,-0.71800005,0.638,1.4070001,1.6,0.731,0.998,1.3000001,3477.0022,2.032,2.312,-0.58100003,1.056,1.0,0.776,BYM_observed,dynamic
344.0,1.2360001,1.2340001,2.6200001,-1.3840001,0.238,1.5640001,1.5840001,1.3850001,1.3900001,0.528,0.503,0.597,0.605,0.77000004,1.71,0.0,0.1,Linear_observed,stoch
344.0,-0.120000005,-1.0610001,2.6200001,-2.7400002,2.2840002,2.8390002,3.7510002,2.7410002,3.4280002,1.2620001,1.345,1.0830001,1.432,-2.112,3.7530003,1.0,0.74600005,BYM_observed,stoch
344.0,0.34600002,0.34300002,0.69200003,-0.34600002,0.078,0.61800003,0.64000005,0.386,0.411,0.50100005,1254.7831,0.892,0.9250001,0.20300001,0.505,0.0,0.67,Linear_3S,dynamic
344.0,1.3160001,1.3080001,2.6200001,-1.304,0.29000002,1.4100001,1.4590001,1.304,1.309,0.49800003,0.485,0.53800005,0.55700004,0.77900004,1.904,0.0,0.124000005,Linear_3S,stoch
344.0,0.43500003,0.41200003,0.69200003,-0.257,0.13900001,0.42600003,0.53900003,0.30200002,0.35900003,0.38900003,1357.3671,0.61600006,0.77800006,0.23300001,0.78000003,1.0,0.836,BYM_3S,dynamic
344.0,1.6610001,1.5730001,2.6200001,-0.95900005,0.527,1.092,1.2420001,0.95900005,1.049,0.384,0.386,0.41700003,0.47400004,0.896,2.9740002,1.0,0.864,BYM_3S,stoch
344.0,0.499,0.49600002,0.69200003,-0.193,0.089,0.53000003,0.544,0.32200003,0.33200002,0.28100002,2286.696,0.76500005,0.785,0.333,0.683,0.0,0.42000002,Linear_1S,dynamic
344.0,0.643,0.60800004,0.69200003,-0.049000002,0.193,0.264,0.483,0.202,0.29500002,0.22800002,2485.7222,0.381,0.697,0.37300003,1.126,1.0,0.64000005,BYM_1S,dynamic
344.0,1.8960001,1.8850001,2.6200001,-0.72400004,0.337,0.83400005,0.90900004,0.731,0.763,0.279,0.28,0.31800002,0.347,1.2650001,2.5900002,0.0,0.43600002,Linear_1S,stoch
344.0,2.4480002,2.3130002,2.6200001,-0.172,0.73600006,0.43800002,0.87600005,0.34300002,0.67200005,0.22700001,0.25800002,0.16700001,0.335,1.422,4.2920003,1.0,1.0,BYM_1S,stoch
399.0,0.5,0.5,0.69200003,-0.192,0.064,0.43600002,0.44900003,0.192,0.19900002,0.277,0.18200001,0.63000005,0.64900005,0.38000003,0.63100004,0.0,0.896,Linear_oracle,dynamic
399.0,0.83100003,0.79200006,0.69200003,0.13900001,0.23300001,0.20300001,0.47100002,0.13900001,0.21000001,0.28300002,0.29000002,0.293,0.68,0.492,1.3920001,1.0,1.0,BYM_oracle,dynamic
399.0,1.889,1.886,2.6200001,-0.731,0.24100001,0.74100006,0.78700006,0.731,0.73200005,0.279,0.289,0.28300002,0.3,1.4360001,2.381,0.0,0.030000001,Linear_oracle,stoch
399.0,3.144,2.9970002,2.6200001,0.52400005,0.88000005,0.559,1.08,0.52400005,0.744,0.282,0.282,0.21300001,0.41200003,1.8620001,5.267,1.0,1.0,BYM_oracle,stoch
399.0,0.32200003,0.321,0.69200003,-0.37,0.067,0.619,0.62700003,0.411,0.41500002,0.535,1238.895,0.89400005,0.90700006,0.194,0.45700002,0.0,0.24200001,Linear_observed,dynamic
399.0,0.264,0.27100003,0.69200003,-0.42800003,0.49800003,0.96900004,1.167,0.517,0.69600004,0.73800004,3424.5232,1.4000001,1.6860001,-0.342,0.85800004,1.0,0.698,BYM_observed,dynamic
399.0,1.1980001,1.194,2.6200001,-1.422,0.24300002,1.5990001,1.6200001,1.4230001,1.4280001,0.54300004,0.517,0.61,0.61800003,0.73200005,1.687,0.0,0.094000004,Linear_observed,stoch
399.0,0.95100003,0.95400006,2.6200001,-1.669,1.802,1.8290001,2.6550002,1.669,2.1820002,0.731,0.85600007,0.698,1.013,-1.217,3.114,1.0,0.65400004,BYM_observed,stoch
399.0,0.365,0.363,0.69200003,-0.32700002,0.068,0.601,0.623,0.374,0.39900002,0.47300002,1369.978,0.86800003,0.90000004,0.23900001,0.504,0.0,0.68600005,Linear_3S,dynamic
399.0,1.4460001,1.442,2.6200001,-1.174,0.263,1.284,1.3360001,1.174,1.184,0.448,0.43600002,0.49,0.51000005,0.94600004,1.9790001,0.0,0.20400001,Linear_3S,stoch
399.0,0.66,0.646,0.69200003,-0.032,0.224,0.284,0.57000005,0.21800001,0.35200003,0.25100002,2108.947,0.41000003,0.823,0.316,1.1270001,1.0,0.96400005,BYM_3S,dynamic
399.0,2.604,2.551,2.6200001,-0.016,0.87600005,0.44400004,1.077,0.35300002,0.81200004,0.254,0.32200003,0.16900001,0.411,1.2470001,4.4220004,1.0,1.0,BYM_3S,stoch
399.0,0.577,0.573,0.69200003,-0.115,0.086,0.50100005,0.51500005,0.316,0.326,0.179,2799.925,0.72400004,0.744,0.41500002,0.753,1.0,0.354,Linear_1S,dynamic
399.0,0.869,0.82600003,0.69200003,0.177,0.24700001,0.30600002,0.504,0.25300002,0.34600002,0.32000002,3898.892,0.44200003,0.72800004,0.51000005,1.4510001,1.0,0.55600005,BYM_1S,dynamic
399.0,2.2970002,2.285,2.6200001,-0.323,0.347,0.532,0.64900005,0.41700003,0.51100004,0.15,0.19000001,0.20300001,0.24800001,1.6470001,3.005,1.0,0.776,Linear_1S,stoch
399.0,3.4540002,3.2830002,2.6200001,0.83400005,0.98300004,0.98300004,1.4200001,0.846,1.026,0.36400002,0.41400003,0.37500003,0.54200006,2.0240002,5.767,1.0,0.93200004,BYM_1S,stoch
454.0,0.559,0.558,0.69200003,-0.133,0.07,0.32000002,0.342,0.133,0.15300001,0.19500001,0.148,0.46300003,0.49400002,0.42700002,0.70100003,1.0,0.896,Linear_oracle,dynamic
454.0,0.809,0.76900005,0.69200003,0.117000006,0.215,0.224,0.497,0.117000006,0.19000001,0.24900001,0.22800002,0.324,0.71800005,0.51000005,1.342,1.0,1.0,BYM_oracle,dynamic
454.0,2.111,2.108,2.6200001,-0.509,0.26200002,0.514,0.58900005,0.509,0.521,0.19700001,0.20600002,0.19600001,0.22500001,1.616,2.6430001,1.0,0.52400005,Linear_oracle,stoch
454.0,3.0640001,2.9090002,2.6200001,0.44400004,0.81600004,0.45600003,0.96400005,0.44300002,0.65900004,0.24900001,0.254,0.17400001,0.36800003,1.9310001,5.092,1.0,1.0,BYM_oracle,stoch
454.0,0.30600002,0.305,0.69200003,-0.386,0.067,0.57500005,0.586,0.40800002,0.41200003,0.558,828.76605,0.83100003,0.846,0.178,0.439,0.0,0.30800003,Linear_observed,dynamic
